date;day;month;quarter;year;week_of_year;day_of_week;is_weekend
2024-12-08;8;12;4;2024;49;7;True
2024-12-09;9;12;4;2024;50;1;False
2024-12-10;10;12;4;2024;50;2;False
2024-12-11;11;12;4;2024;50;3;False
2024-12-12;12;12;4;2024;50;4;False
2024-12-13;13;12;4;2024;50;5;False
2024-12-14;14;12;4;2024;50;6;True
2024-12-15;15;12;4;2024;50;7;True
2024-12-16;16;12;4;2024;51;1;False
2024-12-17;17;12;4;2024;51;2;False
2024-12-18;18;12;4;2024;51;3;False
2024-12-19;19;12;4;2024;51;4;False
2024-12-20;20;12;4;2024;51;5;False
2024-12-21;21;12;4;2024;51;6;True
2024-12-22;22;12;4;2024;51;7;True
2024-12-23;23;12;4;2024;52;1;False
2024-12-24;24;12;4;2024;52;2;False
2024-12-25;25;12;4;2024;52;3;False
2024-12-26;26;12;4;2024;52;4;False
2024-12-27;27;12;4;2024;52;5;False
2024-12-28;28;12;4;2024;52;6;True
2024-12-29;29;12;4;2024;52;7;True
2024-12-30;30;12;4;2024;1;1;False
2024-12-31;31;12;4;2024;1;2;False
